ring_id,vertex_id,x,y
0,0,1906787.837,711865.4104
0,1,1907420.12,711603.4652
0,2,1907118.579,711425.3057
0,3,1907802.213,710784.9147
0,4,1908105.857,711124.5014
0,5,1907557.86,712483.9428
0,6,1907010.862,712681.2726
0,7,1906140.052,713737.1871
0,8,1905818.553,715954.914
0,9,1904817.534,716340.9472
0,10,1904943.922,717301.3832
0,11,1905533.383,717631.1752
0,12,1904294.523,718717.6382
0,13,1903691.491,717454.9649
0,14,1903285.276,717803.8009
0,15,1903021.303,717381.4827
0,16,1903280.554,717218.2793
0,17,1902995.877,717069.8934
0,18,1901964.639,718291.5632
0,19,1902745.061,717159.7135
0,20,1902602.957,714948.5321
0,21,1902976.261,714392.6563
0,22,1902504.386,713821.6652
0,23,1903062.596,714088.2123
0,24,1903511.135,712904.4312
0,25,1903725.782,713657.816
0,26,1904245.096,713044.1497
0,27,1904217.599,711747.9945
0,28,1902645.398,712230.6656
0,29,1902074.565,713798.4215
0,30,1901767.492,713647.6971
0,31,1901229.96,714777.3664
0,32,1901645.058,715771.6826
0,33,1901321.855,716799.0833
0,34,1901390.798,717667.9849
0,35,1901144.892,718010.2037
0,36,1901465.039,718319.9552
0,37,1900692.196,718697.4154
0,38,1900055.59,718660.23
0,39,1899009.901,719329.6941
0,40,1898759.893,720474.1663
0,41,1898605.67,720083.7718
0,42,1898893.606,718824.5887
0,43,1897941.952,718335.3523
0,44,1898236.499,717549.3898
0,45,1896585.117,718378.7277
0,46,1896009.83,717826.5499
0,47,1894703.656,717920.7903
0,48,1894822.332,718258.9807
0,49,1893666.955,718575.2372
0,50,1892333.275,720627.3782
0,51,1891829.904,721911.6868
0,52,1891989.536,720352.6529
0,53,1892696.09,719727.6723
0,54,1892831.857,719207.448
0,55,1893462.974,718826.407
0,56,1893464.95,718410.1448
0,57,1894325.791,717671.8386
0,58,1894392.913,715892.6822
0,59,1893766.421,714944.6557
0,60,1893462.013,713879.4091
0,61,1893928.658,713024.6501
0,62,1893719.815,712271.4591
0,63,1894018.381,711909.916
0,64,1893966.406,711535.6844
0,65,1894461.385,710939.0046
0,66,1893617.603,710209.9248
0,67,1894487.729,710829.6187
0,68,1895123.434,709334.9816
0,69,1897187.765,708384.1245
0,70,1897581.232,708774.9606
0,71,1897467.63,707988.7572
0,72,1898077.586,708362.3434
0,73,1898814.6,707881.2758
0,74,1900639.192,708199.0016
0,75,1902051.508,706881.6132
0,76,1902054.584,706291.4938
0,77,1902532.903,705995.907
0,78,1902062.842,705440.6863
0,79,1903256.592,704603.2491
0,80,1903903.92,705053.7144
0,81,1904565.098,703970.7852
0,82,1904095.791,704094.1226
0,83,1903279.797,703324.5894
0,84,1902407.856,703646.5806
0,85,1903342.104,702778.9414
0,86,1903993.802,703679.9594
0,87,1904670.293,702240.2746
0,88,1905636.638,702149.6968
0,89,1906445.348,704162.2914
0,90,1906018.893,704014.6116
0,91,1905932.563,704954.2921
0,92,1905711.856,704499.3814
0,93,1905931.118,705257.43
0,94,1905741.744,706138.0763
0,95,1906326.64,707414.8291
0,96,1905599.046,709979.4471
0,97,1905849.689,712436.8059
0,98,1906799.123,712380.011
Total signed area in input: 1.277306e+08
Total signed area in output: 1.277306e+08
Total areal displacement: 1.005020e+07
