ring_id,vertex_id,x,y
0,0,129.60000000000002,0
0,1,133.32178094466738,5.567227237946522
0,2,134.05892438066485,11.223103855583096
0,3,132.58390133660745,16.716919345984614
0,4,130.07789281127637,21.992986362421124
0,5,127.71339772219585,27.191959655465627
0,6,126.26082916535216,32.555683227299369
0,7,125.8424677752709,38.273081711180971
0,8,125.9081845884737,44.329946019772777
0,9,125.43565162856154,50.427648132091647
0,10,123.28648145243028,56.013297661237502
0,11,118.60157700726188,60.42399212298519
0,12,111.1088599493268,63.104481696451217
0,13,101.24693505902569,63.826367990661332
0,14,90.068537323903712,62.829737557284254
0,15,78.957805092174013,60.828705649668876
0,16,69.252813742385712,58.864891681027856
0,17,61.891385002143146,58.043627265646933
0,18,57.186406602822359,59.229562352059574
0,19,54.791857411163804,62.796527331628681
0,20,53.85818444963585,68.513798831921946
0,21,53.316553956709868,75.610301825951197
0,22,52.194873156148773,83.002278528413754
0,23,49.865318510315255,89.616654123747054
0,24,46.152877670320919,94.709467732099853
0,25,41.28562752669427,98.077759262106113
0,26,35.721890937649803,100.09539888791254
0,27,29.928425653789549,101.55882679997532
0,28,24.194752281899582,103.38994860164635
0,29,18.549095495089958,106.29066777709954
0,30,12.799377643474369,110.4611227591146
0,31,6.674052026044297,115.47543245208085
0,32,8.6704993379632583E-15,120.35999999999997
0,33,-7.158387885684057,123.85548292602098
0,34,-14.459090929757673,124.78477178079551
0,35,-21.362927133608554,122.41458303483505
0,36,-27.309216430585561,116.69879692142068
0,37,-31.923063993378271,108.32741302640227
0,38,-35.175595757887137,98.564639107465055
0,39,-37.432474540653246,88.924244259320972
0,40,-39.364652570930048,80.779476397617628
0,41,-41.745111371684203,75.02322894778348
0,42,-45.198496735395246,71.876373832224274
0,43,-49.991190792809824,70.894473554162843
0,44,-55.939202862353291,71.161093358305024
0,45,-62.472763695862056,71.599555084808273
0,46,-68.842275831631625,71.301872438791634
0,47,-74.398901953777184,69.773557884169463
0,48,-78.852813742385692,67.024891681027853
0,49,-82.414504696748835,63.491730065311515
0,50,-85.760189996504138,59.824333673432108
0,51,-89.820294591617753,56.6229799676602
0,52,-95.451391337827587,54.211793553869846
0,53,-103.09586278741989,52.524289795893679
0,54,-112.54437084896703,51.132786581246272
0,55,-122.88891029321617,49.403807028905568
0,56,-132.69640968786453,46.719954685290553
0,57,-140.36256923528825,42.68915078117336
0,58,-144.54561136933154,37.270317063050108
0,59,-144.54983676634916,30.776671826589393
0,60,-140.53987886137216,23.761852013231046
0,61,-133.51580388079847,16.83441882753938
0,62,-125.05168919297182,10.46903890667979
0,63,-116.87322852881873,4.8803715090067028
0,64,-110.40000000000001,1.1492085563198763E-14
0,65,-106.38912854457398,-4.4425783248467257
0,66,-104.78541002066243,-8.7723927716472669
0,67,-104.81846105493996,-13.216097442909163
0,68,-105.31057448549892,-17.805439328869049
0,69,-105.0941030444947,-22.375997044800197
0,70,-103.40485141037797,-26.662390932610926
0,71,-100.12810786865406,-30.45244838083191
0,72,-95.822903214235126,-33.737474182705519
0,73,-91.521778721064891,-36.793590927685884
0,74,-88.374621991174905,-40.151636651266003
0,75,-87.253289392803424,-44.452967692432019
0,76,-88.443847003284091,-50.23184583954761
0,77,-91.522872496329114,-57.696290125795073
0,78,-95.453971483153111,-66.586492412099361
0,79,-98.870464993016185,-76.169321139122872
0,80,-100.45281374238573,-85.384891681027838
0,81,-99.282764161141259,-93.110402306764641
0,82,-95.06798159645264,-98.464570133938736
0,83,-88.175975667020168,-101.05780909042286
0,84,-79.47867147506868,-101.10600207779727
0,85,-70.068104649663368,-99.366334614104318
0,86,-60.94034368209072,-96.909659398650675
0,87,-52.747903912952516,-94.797161673435383
0,88,-45.691146097300717,-93.761956900202648
0,89,-39.567937287438525,-93.997230035230103
0,90,-33.946431603421175,-95.120429601458085
0,91,-28.386817522993827,-96.32754885171164
0,92,-22.626925001971255,-96.690248600612648
0,93,-16.666218374196927,-95.501340255715775
0,94,-10.724736035620179,-92.556561482013535
0,95,-5.1021898125360421,-88.278840613774307
0,96,-1.8075786755414934E-14,-83.640000000000001
0,97,4.6178539528962359,-79.898790139834261
0,98,9.0650227493368334,-78.232912460332699
0,99,13.852386735678264,-79.377424997980256
0,100,19.512460853285216,-83.381400280838321
0,101,26.392179183405034,-89.55896262528465
0,102,34.492726783183777,-96.651189381905596
0,103,43.421090273479471,-103.15074503801522
0,104,52.479371196691531,-107.69194823468487
0,105,60.868111051583504,-109.39058684939901
0,106,67.936720102844177,-108.03556409484014
0,107,73.393467813563333,-104.08216288589264
0,108,77.397653062351182,-98.458707551414264
0,109,80.495069382321915,-92.254781337243372
0,110,83.412112367643275,-86.39226004720669
0,111,86.775247209507228,-81.380471688242167
0,112,90.852813742385706,-77.224891681027884
0,113,95.413765388441306,-73.506296723480276
0,114,99.762318810552685,-69.591896295951628
0,115,102.94951296373706,-64.899678148796212
0,116,104.10131561478325,-59.124533982128973
0,117,102.75900361264543,-52.352670019523593
0,118,99.116732594638137,-45.032147731257297
0,119,94.068520056410293,-37.817432030872041
0,120,89.034678114844326,-31.347465517187846
0,121,85.608006408636655,-26.036379310839539
0,122,85.120069206398597,-21.947757096860219
0,123,88.257664000341364,-18.791284873676474
0,124,94.848588435403073,-16.036573678059188
0,125,103.88655851074878,-13.098597961354455
0,126,113.79264520835554,-9.526457720550594
0,127,122.83768096042267,-5.1294340537865759
