ring_id,vertex_id,x,y
0,0,137.28,0
0,1,140.77647454518399,3.6870171130899467
0,2,142.95499659075139,7.4972903722399842
0,3,143.9430431997412,11.346767607992273
0,4,144.02153782843433,15.180680356147654
0,5,143.5390630004357,18.982357194441725
0,6,142.81678702738708,22.767483899475913
0,7,142.06560615153916,26.565700390851855
0,8,141.33389404005885,30.395131475483367
0,9,140.4971186649725,34.237710838666096
0,10,139.29105122349819,38.023347408751675
0,11,137.38049125364145,41.628991038441384
0,12,134.44754251871137,44.894926948927036
0,13,130.27922297448652,47.656066993271502
0,14,124.83447675271627,49.781751514458634
0,15,118.2753532995459,51.214730299493176
0,16,110.95512492349934,51.999342751474131
0,17,103.36560535748372,52.290735871646959
0,18,96.054783746171054,52.340914057463522
0,19,89.532155575108106,52.462639695746404
0,20,84.181481799085319,52.977487747177051
0,21,80.19870726641706,54.158430277605369
0,22,77.5669663777783,56.179161545143671
0,23,76.072380446431623,59.081441995866676
0,24,75.35559571109043,62.768150744359552
0,25,74.986679092814896,67.024233154178447
0,26,74.546659636684026,71.56152990743945
0,27,73.698531277218152,76.077994511431783
0,28,72.233871847536989,80.318339254282208
0,29,70.087475293237048,84.122555073809096
0,30,67.320000000000007,87.451245274152612
0,31,64.075810124972563,90.381803917906751
0,32,60.528298935851986,93.076052874328028
0,33,56.826942990243701,95.726552778484319
0,34,53.058830532451665,98.493910431385743
0,35,49.232950757922865,101.44981537538577
0,36,45.289317255188543,104.53963959465068
0,37,41.12860060852082,107.57435686283964
0,38,36.652924548924837,110.25513820436666
0,39,31.806016202381866,112.2266561162139
0,40,26.601514698841541,113.14851501437495
0,41,21.131685832837562,112.76981816843062
0,42,15.554124598693248,110.99070764876716
0,43,10.059865846326293,107.89708804170517
0,44,4.8311809924475391,103.76019191650116
0,45,8.0826688743725308E-15,99
0,46,-4.3822861370127049,94.119191833279856
0,47,-8.3558432221228127,89.620593909740052
0,48,-12.041389703967248,85.924627634150966
0,49,-15.610012820619739,83.303259442400318
0,50,-19.241604205228079,81.843420082042286
0,51,-23.082670173506589,81.446568829079609
0,52,-27.21445588938747,81.863415598280639
0,53,-31.639661327166944,82.755458932947505
0,54,-36.291169259797563,83.769550631789727
0,55,-41.060367080053695,84.609323540224096
0,56,-45.837310129349106,85.08849277283818
0,57,-50.551530781767539,85.15544783475066
0,58,-55.201683816464467,84.885168292907053
0,59,-59.864682450502571,84.441819468160787
0,60,-64.679999999999964,84.021784675166245
0,61,-69.811210464329022,83.790967965163247
0,62,-75.393054668740135,83.831100111616038
0,63,-81.47677532799473,84.1073703748078
0,64,-87.987969849289755,84.464599306691525
0,65,-94.709249864431499,84.652566583379198
0,66,-101.29488436764812,84.374524700164486
0,67,-107.3174293547436,83.347838471186236
0,68,-112.33874091162565,81.363195805737774
0,69,-115.99152665961499,78.329429781448582
0,70,-118.0542511843249,74.294458970757773
0,71,-118.50268337706655,69.438332418733978
0,72,-117.52570276881508,64.040565896446196
0,73,-115.50031379704727,58.429459015560937
0,74,-112.92957246179712,52.924671566700447
0,75,-110.35535329954591,47.785269700506809
0,76,-108.2636877620405,43.173617917147801
0,77,-107.00240524849357,39.141420070965808
0,78,-106.72845829893521,35.638928380081417
0,79,-107.39604635199042,32.543114457909212
0,80,-108.78780066398163,29.696640969730755
0,81,-110.581801636948,26.947654047573497
0,82,-112.43919368765728,24.181064976282507
0,83,-114.09246558532389,21.334834937882349
0,84,-115.41417956633759,18.399030882440432
0,85,-116.45018379478718,15.399981983610473
0,86,-117.40923231934023,12.375593633945332
