ring_id,vertex_id,x,y
0,0,129.60000000000002,0
0,1,134.05892438066485,11.223103855583096
0,2,130.07789281127637,21.992986362421124
0,3,126.26082916535216,32.555683227299369
0,4,125.9081845884737,44.329946019772777
0,5,123.28648145243028,56.013297661237502
0,6,111.1088599493268,63.104481696451217
0,7,90.068537323903712,62.829737557284254
0,8,69.252813742385712,58.864891681027856
0,9,57.186406602822359,59.229562352059574
0,10,53.85818444963585,68.513798831921946
0,11,52.194873156148773,83.002278528413754
0,12,46.152877670320919,94.709467732099853
0,13,35.721890937649803,100.09539888791254
0,14,24.194752281899582,103.38994860164635
0,15,12.799377643474369,110.4611227591146
0,16,8.6704993379632583E-15,120.35999999999997
0,17,-14.459090929757673,124.78477178079551
0,18,-27.309216430585561,116.69879692142068
0,19,-35.175595757887137,98.564639107465055
0,20,-39.364652570930048,80.779476397617628
0,21,-45.198496735395246,71.876373832224274
0,22,-55.939202862353291,71.161093358305024
0,23,-68.842275831631625,71.301872438791634
0,24,-78.852813742385692,67.024891681027853
0,25,-85.760189996504138,59.824333673432108
0,26,-95.451391337827587,54.211793553869846
0,27,-112.54437084896703,51.132786581246272
0,28,-132.69640968786453,46.719954685290553
0,29,-144.54561136933154,37.270317063050108
0,30,-140.53987886137216,23.761852013231046
0,31,-125.05168919297182,10.46903890667979
0,32,-110.40000000000001,1.1492085563198763E-14
0,33,-104.78541002066243,-8.7723927716472669
0,34,-105.31057448549892,-17.805439328869049
0,35,-103.40485141037797,-26.662390932610926
0,36,-95.822903214235126,-33.737474182705519
0,37,-88.374621991174905,-40.151636651266003
0,38,-88.443847003284091,-50.23184583954761
0,39,-95.453971483153111,-66.586492412099361
0,40,-100.45281374238573,-85.384891681027838
0,41,-95.06798159645264,-98.464570133938736
0,42,-79.47867147506868,-101.10600207779727
0,43,-60.94034368209072,-96.909659398650675
0,44,-45.691146097300717,-93.761956900202648
0,45,-33.946431603421175,-95.120429601458085
0,46,-22.626925001971255,-96.690248600612648
0,47,-10.724736035620179,-92.556561482013535
0,48,-1.8075786755414934E-14,-83.640000000000001
0,49,9.0650227493368334,-78.232912460332699
0,50,19.512460853285216,-83.381400280838321
0,51,34.492726783183777,-96.651189381905596
0,52,52.479371196691531,-107.69194823468487
0,53,67.936720102844177,-108.03556409484014
0,54,77.397653062351182,-98.458707551414264
0,55,83.412112367643275,-86.39226004720669
0,56,90.852813742385706,-77.224891681027884
0,57,99.762318810552685,-69.591896295951628
0,58,104.10131561478325,-59.124533982128973
0,59,99.116732594638137,-45.032147731257297
0,60,89.034678114844326,-31.347465517187846
0,61,85.120069206398597,-21.947757096860219
0,62,94.848588435403073,-16.036573678059188
0,63,113.79264520835554,-9.526457720550594
