ring_id,vertex_id,x,y
0,0,137280,0
0,1,140776.474545184,3687.0171130899466
0,2,142954.99659075137,7497.2903722399842
0,3,143943.04319974122,11346.767607992275
0,4,144021.53782843435,15180.680356147654
0,5,143539.06300043571,18982.357194441724
0,6,142816.78702738706,22767.483899475908
0,7,142065.60615153913,26565.700390851856
0,8,141333.89404005886,30395.131475483366
0,9,140497.11866497251,34237.710838666098
0,10,139291.05122349819,38023.347408751673
0,11,137380.49125364143,41628.991038441389
0,12,134447.54251871139,44894.926948927045
0,13,130279.2229744865,47656.066993271503
0,14,124834.47675271625,49781.751514458629
0,15,118275.3532995459,51214.730299493174
0,16,110955.12492349933,51999.342751474127
0,17,103365.60535748371,52290.735871646946
0,18,96054.783746171044,52340.914057463531
0,19,89532.155575108103,52462.639695746409
0,20,84181.481799085319,52977.487747177052
0,21,80198.707266417056,54158.430277605366
0,22,77566.966377778313,56179.161545143681
0,23,76072.38044643162,59081.441995866691
0,24,75355.595711090427,62768.150744359562
0,25,74986.679092814898,67024.233154178452
0,26,74546.659636684024,71561.529907439442
0,27,73698.53127721815,76077.994511431782
0,28,72233.871847536997,80318.339254282226
0,29,70087.475293237061,84122.555073809097
0,30,67320.000000000015,87451.245274152607
0,31,64075.810124972566,90381.803917906742
0,32,60528.298935851977,93076.052874328016
0,33,56826.942990243704,95726.552778484329
0,34,53058.830532451662,98493.910431385739
0,35,49232.950757922859,101449.81537538576
0,36,45289.317255188536,104539.63959465067
0,37,41128.600608520821,107574.35686283963
0,38,36652.924548924835,110255.13820436665
0,39,31806.016202381863,112226.6561162139
0,40,26601.51469884154,113148.51501437493
0,41,21131.685832837567,112769.8181684306
0,42,15554.12459869325,110990.70764876714
0,43,10059.865846326293,107897.08804170517
0,44,4831.1809924475392,103760.19191650116
0,45,8.0826688743725315E-12,99000
0,46,-4382.2861370127057,94119.191833279867
0,47,-8355.8432221228122,89620.593909740041
0,48,-12041.389703967248,85924.627634150966
0,49,-15610.012820619737,83303.259442400318
0,50,-19241.604205228079,81843.420082042285
0,51,-23082.670173506591,81446.56882907961
0,52,-27214.455889387467,81863.415598280641
0,53,-31639.661327166941,82755.458932947498
0,54,-36291.169259797563,83769.550631789723
0,55,-41060.367080053693,84609.323540224097
0,56,-45837.310129349113,85088.492772838203
0,57,-50551.530781767542,85155.447834750667
0,58,-55201.683816464465,84885.168292907052
0,59,-59864.682450502565,84441.819468160771
0,60,-64679.999999999971,84021.784675166244
0,61,-69811.210464329008,83790.967965163247
0,62,-75393.054668740137,83831.100111616033
0,63,-81476.775327994721,84107.370374807797
0,64,-87987.969849289773,84464.599306691525
0,65,-94709.249864431506,84652.566583379201
0,66,-101294.88436764813,84374.524700164489
0,67,-107317.42935474358,83347.838471186245
0,68,-112338.74091162563,81363.195805737778
0,69,-115991.526659615,78329.429781448576
0,70,-118054.25118432488,74294.458970757769
0,71,-118502.68337706654,69438.332418733975
0,72,-117525.7027688151,64040.565896446191
0,73,-115500.31379704727,58429.459015560933
0,74,-112929.57246179713,52924.671566700454
0,75,-110355.35329954591,47785.269700506811
0,76,-108263.6877620405,43173.6179171478
0,77,-107002.40524849357,39141.420070965803
0,78,-106728.45829893521,35638.928380081416
0,79,-107396.04635199042,32543.114457909211
0,80,-108787.8006639816,29696.640969730746
0,81,-110581.80163694802,26947.654047573498
0,82,-112439.19368765729,24181.064976282509
0,83,-114092.46558532388,21334.834937882348
0,84,-115414.1795663376,18399.030882440431
0,85,-116450.18379478717,15399.981983610474
0,86,-117409.23231934023,12375.593633945331
0,87,-118610.73717748292,9349.8681190031366
0,88,-120401.91267784215,6314.4914290968436
0,89,-123062.70378785732,3223.0832340052216
0,90,-126719.99999999997,1.1639043179096443E-11
0,91,-131290.99123853593,-3438.586831037981
0,92,-136469.44845885105,-7157.1550938124492
0,93,-141759.52318338823,-11174.644706862671
0,94,-146551.37092772356,-15447.338997721548
0,95,-150223.77766010395,-19866.378859069428
0,96,-152253.01608956131,-24271.783202915747
0,97,-152305.68723796797,-28480.554615525478
0,98,-150296.62751772144,-32322.648326862654
0,99,-146400.33812557196,-35676.26504411675
0,100,-141014.18884541682,-38493.725511693636
0,101,-134681.7089499752,-40811.206917065654
0,102,-127992.4127720588,-42739.420250978379
0,103,-121479.07518753993,-44436.977848354269
0,104,-115533.26278865735,-46072.594121514965
0,105,-110355.35329954584,-47785.269700506797
0,106,-105947.33556455726,-49652.432183058685
0,107,-102147.19541095528,-51674.364957192716
0,108,-98694.783746171044,-53779.468262914117
0,109,-95312.681264116822,-55849.820921602884
0,110,-91783.058836834913,-57761.348113733067
0,111,-88003.326598291533,-59428.913385574037
0,112,-84008.933318419033,-60844.862916834951
0,113,-79959.652169539884,-62100.482776281286
0,114,-76094.195839815409,-63383.374654171843
0,115,-72665.102055065305,-64949.172322761711
0,116,-69869.954519781706,-67072.097721979226
0,117,-67795.311816618705,-69984.18110782477
0,118,-66386.262590915911,-73816.261322046979
0,119,-65448.224619473331,-78554.290292233287
0,120,-64680.000000000029,-84021.784675166185
0,121,-63729.984056325557,-89894.000738123461
0,122,-62262.427519649093,-95742.670747191689
0,123,-60018.853276296904,-101103.41368959335
0,124,-56861.43340822438,-105552.73972132667
0,125,-52789.813136004326,-108779.11467630045
0,126,-47929.317255188565,-110633.45299825769
0,127,-42495.105794607189,-111148.53430549559
0,128,-36742.082126245004,-110523.33183776368
0,129,-30913.006600807155,-109075.69622149742
0,130,-25196.800039173315,-107173.61548102983
0,131,-19705.673305654644,-105159.86339868774
0,132,-14474.42515444673,-103286.21713858003
0,133,-9479.3947750770785,-101671.24574549669
0,134,-4669.6242663898165,-100290.40742128885
0,135,-2.4248006623117591E-11,-99000
0,136,4543.8428630705712,-97588.976328492092
0,137,8936.3142933720283,-95846.436205948514
0,138,13121.089148213714,-93629.11814433815
0,139,17036.025347802555,-90913.214212143153
0,140,20646.31886489625,-87818.319615387372
0,141,23975.679775081313,-84597.528723796204
0,142,27125.298312067258,-81595.221964883662
0,143,30273.156141080563,-79181.281490291527
0,144,33651.169259797556,-77675.737228182727
0,145,37503.504701972226,-77280.024239309365
0,146,42034.707253576409,-78029.663482897202
0,147,47359.620495714407,-79778.586923641706
0,148,53467.555232667357,-82218.550420043321
0,149,60210.508519149524,-84929.622647944052
0,150,67320,-87451.245274152578
0,151,74450.461138092709,-89359.232746739028
0,152,81240.663925361092,-90333.178043851178
0,153,87379.994788594136,-90201.183778414794
0,154,92664.674966192106,-88954.031492151757
0,155,97030.826902181099,-86727.627414795948
0,156,100556.28423892309,-83759.300790352223
0,157,103430.15763163533,-80328.797690771709
0,158,105896.77397098481,-76697.49443404653
0,159,108186.90732774054,-73058.946673479877
0,160,110452.67414657526,-69510.598604201747
0,161,112722.15768805778,-66051.1511928775
0,162,114885.7027688151,-62602.01169099559
0,163,116718.72374357579,-59045.82993001525
0,164,117937.36182073923,-55271.582135116012
0,165,118275.35329954594,-51214.730299493262
0,166,117564.90172609943,-46882.775310091449
0,167,115802.55303544017,-42360.509215882972
0,168,113183.58804558791,-37794.43507803003
0,169,110094.82865565673,-33360.898579284978
0,170,107064.663042063,-29226.262866788751
0,171,104678.58217634856,-25509.099842122898
0,172,103476.46020999477,-22253.548124903224
0,173,103852.38449889509,-19419.980713208715
0,174,105977.95050416335,-16894.731579000607
0,175,109765.46913511882,-14515.960318982858
0,176,114879.39922005087,-12108.934992371444
0,177,120794.25719383586,-9521.991020132662
0,178,126887.4608097426,-6654.6267075242613
0,179,132548.18709450527,-3471.5135160571881
1,0,-24722.961390565226,14744.834029873764
1,1,-35845.722031628866,6151.9351074706647
1,2,-50807.500000000015,10024.688717759487
1,3,-59545.634679610186,19308.776613424539
1,4,-62052.13153816625,31421.055585612386
1,5,-50807.499999999993,39975.311282240516
1,6,-36308.903929824592,41746.596829798516
1,7,-22679.646430204892,36626.801833820129
1,8,-17230,25000
2,0,59545.941546018388,-49637.110370561539
2,1,50000,-54768.499999999993
2,2,40454.058453981605,-49637.110370561524
2,3,35892.5,-35000
2,4,40454.058453981612,-20362.889629438465
2,5,50000,-15231.5
2,6,59545.941546018395,-20362.889629438465
2,7,64107.5,-35000
