ring_id,vertex_id,x,y
0,0,0,0
0,1,240,0
0,2,240,240
0,3,0,240
1,0,15.84,15.84
1,1,15.84,32.159999999999997
1,2,32.159999999999997,32.159999999999997
1,3,32.159999999999997,15.84
2,0,63.840000000000003,15.84
2,1,63.840000000000003,32.159999999999997
2,2,80.159999999999997,32.159999999999997
2,3,80.159999999999997,15.84
3,0,111.84,15.84
3,1,111.84,32.159999999999997
3,2,128.16,32.159999999999997
3,3,128.16,15.84
4,0,159.84,15.84
4,1,159.84,32.159999999999997
4,2,176.16,32.159999999999997
4,3,176.16,15.84
5,0,207.84,15.84
5,1,207.84,32.159999999999997
5,2,224.16,32.159999999999997
5,3,224.16,15.84
6,0,15.84,63.840000000000003
6,1,15.84,80.159999999999997
6,2,32.159999999999997,80.159999999999997
6,3,32.159999999999997,63.840000000000003
7,0,63.840000000000003,63.840000000000003
7,1,63.840000000000003,80.159999999999997
7,2,80.159999999999997,80.159999999999997
7,3,80.159999999999997,63.840000000000003
8,0,111.84,63.840000000000003
8,1,111.84,80.159999999999997
8,2,128.16,80.159999999999997
8,3,128.16,63.840000000000003
9,0,159.84,63.840000000000003
9,1,159.84,80.159999999999997
9,2,176.16,80.159999999999997
9,3,176.16,63.840000000000003
10,0,207.84,63.840000000000003
10,1,207.84,80.159999999999997
10,2,224.16,80.159999999999997
10,3,224.16,63.840000000000003
11,0,15.84,111.84
11,1,15.84,128.16
11,2,32.159999999999997,128.16
11,3,32.159999999999997,111.84
12,0,63.840000000000003,111.84
12,1,63.840000000000003,128.16
12,2,80.159999999999997,128.16
12,3,80.159999999999997,111.84
13,0,111.84,111.84
13,1,111.84,128.16
13,2,128.16,128.16
13,3,128.16,111.84
14,0,159.84,111.84
14,1,159.84,128.16
14,2,176.16,128.16
14,3,176.16,111.84
15,0,207.84,111.84
15,1,207.84,128.16
15,2,224.16,128.16
15,3,224.16,111.84
16,0,15.84,159.84
16,1,15.84,176.16
16,2,32.159999999999997,176.16
16,3,32.159999999999997,159.84
17,0,63.840000000000003,159.84
17,1,63.840000000000003,176.16
17,2,80.159999999999997,176.16
17,3,80.159999999999997,159.84
18,0,111.84,159.84
18,1,111.84,176.16
18,2,128.16,176.16
18,3,128.16,159.84
19,0,159.84,159.84
19,1,159.84,176.16
19,2,176.16,176.16
19,3,176.16,159.84
20,0,207.84,159.84
20,1,207.84,176.16
20,2,224.16,176.16
20,3,224.16,159.84
21,0,15.84,207.84
21,1,15.84,224.16
21,2,32.159999999999997,224.16
21,3,32.159999999999997,207.84
22,0,63.840000000000003,207.84
22,1,63.840000000000003,224.16
22,2,80.159999999999997,224.16
22,3,80.159999999999997,207.84
23,0,111.84,207.84
23,1,111.84,224.16
23,2,128.16,224.16
23,3,128.16,207.84
24,0,159.84,207.84
24,1,159.84,224.16
24,2,176.16,224.16
24,3,176.16,207.84
25,0,207.84,207.84
25,1,207.84,224.16
25,2,224.16,224.16
25,3,224.16,207.84
