ring_id,vertex_id,x,y
0,0,0,-4.9199999999999999
0,1,2.5157232704402519,-4.9938581069934438
0,2,5.0314465408805038,-5.0736963179555747
0,3,7.5471698113207548,-5.1551557148283651
0,4,10.062893081761008,-5.2343479145550216
0,5,12.578616352201259,-5.3080960008446771
0,6,15.09433962264151,-5.374123285571156
0,7,17.610062893081761,-5.4311777062627868
0,8,20.125786163522015,-5.4790839410187715
0,9,22.641509433962266,-5.5187201142730187
0,10,25.157232704402517,-5.5519209612054219
0,11,27.672955974842768,-5.5813141871146694
0,12,30.188679245283019,-5.6101011808479253
0,13,32.704402515723267,-5.6417969278464506
0,14,35.220125786163521,-5.6799466762813378
0,15,37.735849056603776,-5.7278384611397897
0,16,40.25157232704403,-5.788230883931714
0,17,42.767295597484278,-5.8631145605009758
0,18,45.283018867924532,-5.9535234507342771
0,19,47.79874213836478,-6.0594090159285772
0,20,50.314465408805034,-6.179586026588666
0,21,52.830188679245282,-6.3117541360153329
0,22,55.345911949685537,-6.452594352147397
0,23,57.861635220125784,-6.5979346088029232
0,24,60.377358490566039,-6.742974081459109
0,25,62.893081761006286,-6.8825520111739191
0,26,65.408805031446533,-7.0114438481360279
0,27,67.924528301886795,-7.124665697645348
0,28,70.440251572327043,-7.2177674664156584
0,29,72.95597484276729,-7.2870958047239949
0,30,75.471698113207552,-7.330009874760389
0,31,77.987421383647799,-7.3450360210610395
0,32,80.503144654088061,-7.3319513757910357
0,33,83.018867924528308,-7.2917910407561326
0,34,85.534591194968556,-7.2267784474647847
0,35,88.050314465408803,-7.1401834814549847
0,36,90.566037735849065,-7.0361176409055552
0,37,93.081761006289312,-6.9192795754862448
0,38,95.59748427672956,-6.7946675525644746
0,39,98.113207547169807,-6.667277514767564
0,40,100.62893081761007,-6.5418062871170592
0,41,103.14465408805032,-6.4223791053317258
0,42,105.66037735849056,-6.3123189952811085
0,43,108.17610062893081,-6.2139727451233444
0,44,110.69182389937107,-6.1286044597564704
0,45,113.20754716981132,-6.0563632184090999
0,46,115.72327044025157,-5.9963264640501661
0,47,118.23899371069182,-5.9466157590975346
0,48,120.75471698113208,-5.9045767735907706
0,49,123.27044025157232,-5.8670111426319531
0,50,125.78616352201257,-5.8304444171435712
0,51,128.30188679245282,-5.7914119598634262
0,52,130.81761006289307,-5.7467434626778484
0,53,133.33333333333331,-5.6938268590217991
0,54,135.84905660377359,-5.6308337696716277
0,55,138.36477987421384,-5.5568911621627297
0,56,140.88050314465409,-5.4721874563178297
0,57,143.39622641509433,-5.3780056376664014
0,58,145.91194968553458,-5.2766807625321768
0,59,148.42767295597483,-5.1714842365504738
0,60,150.9433962264151,-5.0664420940471322
0,61,153.45911949685535,-4.9660988807186843
0,62,155.9748427672956,-4.8752423588990634
0,63,158.49056603773585,-4.7986068755982298
0,64,161.00628930817612,-4.7405746859918292
0,65,163.52201257861637,-4.7048947133115959
0,66,166.03773584905662,-4.6944371372525246
0,67,168.55345911949686,-4.7109999079798017
0,68,171.06918238993711,-4.7551799316300505
0,69,173.58490566037736,-4.8263174852005051
0,70,176.10062893081761,-4.9225176681616105
0,71,178.61635220125785,-5.0407476961906221
0,72,181.13207547169813,-5.1770039167930442
0,73,183.64779874213838,-5.3265378999556017
0,74,186.16352201257862,-5.4841271259032283
0,75,188.67924528301887,-5.6443729074491102
0,76,191.19496855345912,-5.8020064351965024
0,77,193.71069182389937,-5.9521833343816102
